date,stock_ticker,company_name,exchange,country,currency,region,sector,beta,market_cap_bn,quarterly_return_pct,world_gdp_growth,us_fed_rate,us_cpi,vix,usd_index,oil_price_usd,gold_price_usd,geopolitical_risk,global_trade_vol,em_currency_idx
2021-07-01,MEIT_HKE,Meituan,HKEX,HongKong,HKD,Asia,Consumer,0.87,69.7,4.803,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,MEIT_HKE,Meituan,HKEX,HongKong,HKD,Asia,Consumer,0.87,69.7,4.661,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,MEIT_HKE,Meituan,HKEX,HongKong,HKD,Asia,Consumer,0.87,69.7,-0.05,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,MEIT_HKE,Meituan,HKEX,HongKong,HKD,Asia,Consumer,0.87,69.7,6.448,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,MEIT_HKE,Meituan,HKEX,HongKong,HKD,Asia,Consumer,0.87,69.7,3.286,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,MEIT_HKE,Meituan,HKEX,HongKong,HKD,Asia,Consumer,0.87,69.7,6.733,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,MEIT_HKE,Meituan,HKEX,HongKong,HKD,Asia,Consumer,0.87,69.7,-3.068,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,MEIT_HKE,Meituan,HKEX,HongKong,HKD,Asia,Consumer,0.87,69.7,0.32,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,MEIT_HKE,Meituan,HKEX,HongKong,HKD,Asia,Consumer,0.87,69.7,5.883,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,MEIT_HKE,Meituan,HKEX,HongKong,HKD,Asia,Consumer,0.87,69.7,-0.119,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,0.567,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,7.15,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,8.911,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,5.303,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,9.644,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,-10.517,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,-8.152,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,4.583,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,5.615,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,4.077,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,7.451,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,3.594,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,10.384,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,5.952,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,3.92,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,0.779,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,3.113,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,-2.026,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,0.546,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,XIAO_HKE,Xiaomi,HKEX,HongKong,HKD,Asia,Technology,1.52,201.3,-2.761,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,7.274,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,5.799,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,8.08,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,12.505,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,5.299,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,-13.721,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,-6.111,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,2.897,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,12.35,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,5.032,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,13.54,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,8.617,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,3.874,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,12.434,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,8.626,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,4.878,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,1.332,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,9.533,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,-1.219,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,HKEX_HKE,HKEx,HKEX,HongKong,HKD,Asia,Finance,1.55,360.9,4.18,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,7.13,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,10.402,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,-0.237,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,9.697,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,1.781,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,-6.658,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,-6.481,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,1.952,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,10.422,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,6.707,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,5.255,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,7.076,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,2.266,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,5.95,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,-4.392,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,3.926,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,3.341,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,5.089,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,-4.589,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,CKH_HKE,CKH,HKEX,HongKong,HKD,Asia,Materials,1.07,176.1,3.809,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,16.325,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,5.383,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,11.443,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,8.731,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,-1.812,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,-6.898,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,-9.427,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,-10.031,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,14.723,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,14.161,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,8.758,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,6.845,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,12.532,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,8.012,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,0.843,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,6.468,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,-2.249,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,0.526,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,-1.4,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,HSBC_HKE,HSBC_HK,HKEX,HongKong,HKD,Asia,Materials,1.69,144.5,-5.914,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,0.516,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,3.728,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,2.518,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,1.707,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,6.756,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,-3.458,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,-6.302,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,0.199,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,4.52,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,5.157,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,5.074,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,9.247,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,6.779,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,2.605,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,5.36,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,-0.776,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,6.568,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,6.583,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,-6.86,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,AIA_HKE,AIA,HKEX,HongKong,HKD,Asia,Finance,0.98,291.2,4.077,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,16.289,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,2.393,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,1.492,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,-1.035,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,-1.181,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,-9.399,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,-3.468,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,2.222,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,6.394,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,0.825,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,7.544,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,8.693,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,5.749,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,14.483,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,2.404,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,-1.004,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,-2.583,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,1.501,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,-2.511,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,BYD_HKE,BYD,HKEX,HongKong,HKD,Asia,Finance,1.08,407.2,-0.243,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,9.905,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,8.644,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,12.999,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,6.379,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,-3.74,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,-14.026,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,-4.849,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,-2.667,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,17.455,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,9.345,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,3.212,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,10.134,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,1.948,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,12.28,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,4.816,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,-1.819,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,7.267,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,12.446,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,-5.022,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,LIAU_HKE,LiAuto,HKEX,HongKong,HKD,Asia,Energy,1.78,309.9,6.669,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,CITI_HKE,CITIC,HKEX,HongKong,HKD,Asia,Finance,0.57,263.9,2.413,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,CITI_HKE,CITIC,HKEX,HongKong,HKD,Asia,Finance,0.57,263.9,5.482,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,CITI_HKE,CITIC,HKEX,HongKong,HKD,Asia,Finance,0.57,263.9,5.74,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,CITI_HKE,CITIC,HKEX,HongKong,HKD,Asia,Finance,0.57,263.9,1.867,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,CITI_HKE,CITIC,HKEX,HongKong,HKD,Asia,Finance,0.57,263.9,5.783,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,CITI_HKE,CITIC,HKEX,HongKong,HKD,Asia,Finance,0.57,263.9,-6.628,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,CITI_HKE,CITIC,HKEX,HongKong,HKD,Asia,Finance,0.57,263.9,-1.049,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,CITI_HKE,CITIC,HKEX,HongKong,HKD,Asia,Finance,0.57,263.9,2.497,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,CITI_HKE,CITIC,HKEX,HongKong,HKD,Asia,Finance,0.57,263.9,8.464,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,CITI_HKE,CITIC,HKEX,HongKong,HKD,Asia,Finance,0.57,263.9,13.731,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,CITI_HKE,CITIC,HKEX,HongKong,HKD,Asia,Finance,0.57,263.9,2.653,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,CITI_HKE,CITIC,HKEX,HongKong,HKD,Asia,Finance,0.57,263.9,8.722,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,CITI_HKE,CITIC,HKEX,HongKong,HKD,Asia,Finance,0.57,263.9,0.608,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,CITI_HKE,CITIC,HKEX,HongKong,HKD,Asia,Finance,0.57,263.9,0.078,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
